"","Num","Fam","Pop","Lat","Start","Duration","KurtosisSTD","SkewnessSTD","VarianceSTD","MeanFDSTD","KurtosisRD","SkewnessRD","VarianceRD","MeanFDRD"
"164",201,"P14","NJHP",41.3128333,21,48,1.14339792791343,-1.05335039295369,30.7581972838469,51.1816118047673,53573.0315533295,-915.935206983787,53.3638352393693,33.4406779661017
"165",202,"J9","NYLV",43.6971944,24,44,1.04470328830976,-1.01613164248702,31.5433848293514,50.8038576473784,-2,-2,-11.0447740709459,5.78125
"166",203,"H14","ONDM",44.4933889,16,39,1.07539436137556,-1.02723867038021,22.9737856872665,38.23828125,36419.9222098822,-534.787306364458,51.0762667665154,26.7924528301887
"167",204,"G8","ONPG",44.5948889,17,44,1.01976953545262,-1.00726822101867,30.0893828938346,41.6698113207547,484151.285553493,3641.38446241674,84.5846057724345,29.5760869565217
"168",205,"G15","ONPG",44.5948889,8,NA,1.02739212361809,-1.0101105908286,23.4129750816502,34.0732323232323,-2,-2,-9.90994299128102,8.45238095238095
"169",206,"A15","ONTI",48.4789167,17,40,1.05397688097229,-1.02003192576193,21.2705691665513,33.1566265060241,36216678.5693757,15988.4365869095,481.612355980735,206.209677419355
"170",207,"M2","NYCH",42.2382222,35,45,1.10441970547602,-1.03868768856599,35.9299859572318,60.096463022508,133426309.180565,-30295.7232984388,807.571785838646,388.809523809524
"171",208,"M18","NYCH",42.2382222,16,39,1.02615116780155,-1.00932467857533,24.4321658049863,37.3244392884764,74174859.0117399,-62568.9172515,675.652024848687,354.112903225806
"172",210,"M15","NYCH",42.2382222,56,23,1.78774525146976,-1.28280698169952,20.9418560891164,67.7857142857143,575907603.332742,-131167.350805187,1316.88599251439,677.298507462687
"173",211,"B17","ONEC",47.6908056,11,NA,1.02187192959973,-1.00836343742412,4.25,16,103857520.982468,-2695.60261651064,736.466111753886,339.515625
"174",212,"A4","ONTI",48.4789167,18,NA,1.02657974181137,-1.00979265682087,21.1365053728568,31.7222222222222,532700.168131157,-193.941442892594,144.46888383925,52.0408163265306
"175",213,"E11","ONNO",45.4319444,17,26,1.06331415499778,-1.02405637413766,20.0558069381847,31.6798493408663,91175.535250223,-1412.78409350982,77.1955774888065,38.3979591836735
"176",214,"B20","ONEC",47.6908056,8,NA,1.05090823481312,-1.01823582712312,19.645299560426,31.9107365792759,419578.208385111,-2075.79343739401,141.664262179421,58.0204081632653
"177",215,"H17","ONDM",44.4933889,17,40,1.03559147251701,-1.01308418394698,25.7642772953578,39.4503816793893,-2,-2,481.995288485765,-0.518518518518519
"178",217,"P19","NJHP",41.3128333,20,44,1.05636728077062,-1.02068884898963,28.538503004895,44.5899742930591,668657182.199332,79798.0326492707,1321.41347480868,635.618055555556
"179",219,"T9","MDDB",38.7526111,61,29,1.0286885592954,-1.0107417908371,45.6182210705938,74.4090909090909,794409.274665695,-4753.59062323144,199.289429085208,73.7954545454545
"180",221,"A18","ONTI",48.4789167,17,35,1.09405137788465,-1.03602559628354,23.0029265731473,35.6877224199288,62930065.2847198,35046.8371772763,610.857187884782,253.485294117647
"181",222,"I6","ONWH",45.49,18,NA,1.04491539979688,-1.01648883871333,19.205240433804,30.1666666666667,55487932.0065236,78627.1172791342,393.183216852654,108.439759036145
"182",224,"H8","ONDM",44.4933889,17,38,1.02387514364222,-1.00887986235021,23.3854291054531,33.9020715630885,3221890.97834899,-4150.53857691431,324.560126684764,103.688888888889
"183",225,"B19","ONEC",47.6908056,17,NA,1.1181740872702,-1.04164942140501,11.809265641641,24.9787234042553,37448572.2304831,59519.9567309646,375.447685782172,147.760869565217
"184",226,"T12","MDDB",38.7526111,62,NA,1.0644817238234,-1.02365484219107,46.1625564019307,76.8936170212766,1888408.59073584,-3489.46875090247,190.90805688925,92.6949152542373
"185",227,"H7","ONDM",44.4933889,21,34,1.05104313930282,-1.01844572555042,24.0104887665397,39.7802419354839,-2,-2,1251.92344827586,-0.2
"186",228,"H3","ONDM",44.4933889,8,61,1.02753312197453,-1.01035138961722,25.8379207327562,36.6143238434164,857197513.58592,-80903.9882756393,1490.81361711374,697.951612903226
"187",229,"M13","NYCH",42.2382222,17,54,1.02771440812975,-1.01033281264199,34.177099646957,46.7019198383294,26474706.8214917,-12971.6989212534,481.604768904956,240.5
"188",230,"I12","ONWH",45.49,16,39,1.0640756416012,-1.02395981679988,24.364323198102,38.0320855614973,773956255.53618,-71282.9545684607,1424.3183550066,719.073529411765
"189",231,"T10","MDDB",38.7526111,31,NA,1.04946866756607,-1.01863510749225,39.837460350618,57.8450704225352,1501488378.61802,545280.615157896,1602.59433292192,567.875
"190",232,"H1","ONDM",44.4933889,11,50,1.03747343167302,-1.01355085343673,25.1061511326345,38.5243258270781,35435.6764903178,-579.733618394583,40.2836432273868,29.015625
"191",233,"M4","NYCH",42.2382222,13,50,1.03825557607196,-1.01426017267325,30.9645402061053,44.5410324969149,117789.571759636,236.8830739374,65.6346314213433,32.1290322580645
"192",234,"A2","ONTI",48.4789167,17,44,1.01587727884473,-1.00580423296826,28.5076653711947,39.5756429652042,8271.41424125048,-49.0840900023926,15.8560444874275,11.75
"193",235,"F18","ONRO",45.2627778,16,39,1.19126817541613,-1.06749194547763,16.1849122194931,32.6153846153846,3365807.94805433,1127.87174772202,223.685036702884,102.209677419355
"194",236,"E19","ONNO",45.4319444,19,NA,1.02209120678821,-1.00822103527419,28.050545731645,43.2953020134228,7401755.48854869,16498.6530460568,286.747299942184,98.9571428571429
"195",237,"E5","ONNO",45.4319444,17,40,1.0077938827398,-1.00291803085487,23.4721015320292,31.1970802919708,48364536.3605756,67983.3919168684,482.731854749688,163.1125
"196",239,"F6","ONRO",45.2627778,30,33,1.01383702001341,-1.00515237958569,8.32941176470588,34,8781136.86542034,5484.59521398993,267.814774562918,141.388888888889
"197",240,"M9","NYCH",42.2382222,21,44,1.02173848169374,-1.00780485120766,28.0964070049776,43.6729055258467,-2,-2,-51.7912302900052,3.06849315068493
"198",241,"J15","NYLV",43.6971944,21,48,1.04862039782696,-1.01846888758631,33.1661663253234,49.2192477126398,12922818.7588506,14851.8842263319,375.371581388315,140.225806451613
"199",242,"A15","ONTI",48.4789167,9,NA,1.04857147501934,-1.01801947976532,27.1223380174213,40.1617900172117,67807796.1374576,90382.8978498165,479.851824068047,122.878378378378
"200",244,"S7","NJPT",40.34025,33,43,1.17242240396505,-1.0633944612173,32.9410518070348,60.2842495015665,5443601.27061162,13693.3526958926,243.94029428299,67.2452830188679
"201",245,"S18","NJPT",40.34025,41,39,1.08990312135376,-1.03264661489799,32.8153338086025,60.3521245267143,903808.996106562,-3230.91328365833,153.913397357807,78.8684210526316
"202",246,"G13","ONPG",44.5948889,13,NA,1.02067765666896,-1.00763629544195,26.9791868758295,37.9009900990099,486919.037038921,238.554123266077,155.884112744753,48.3953488372093
"203",247,"I17","ONWH",45.49,16,44,6.48402357603123,-2.4560211707511,2.51134531157493,20.6153846153846,282010.499881689,159.999418862804,98.3640599312383,43.3448275862069
"204",249,"F7","ONRO",45.2627778,17,32,1.03592835258953,-1.01336173680834,23.4526771397505,35.2474226804124,-2,-2,-2.62007488500514,9.3021978021978
"205",250,"S12","NJPT",40.34025,51,39,1.02972768616105,-1.01060479441263,40.6827642663894,74.8598130841121,14324460.3458897,28156.0586290506,326.984444709026,101.953846153846
"206",251,"B3","ONEC",47.6908056,16,NA,1.03597107071756,-1.01364656029001,16.0090755069307,25.609375,135641.175344407,-403.532159449656,71.8831418269231,40.625
"207",253,"G18","ONPG",44.5948889,11,50,1.06447220791994,-1.02401716462451,24.483635755019,37.8134008570316,17437.094685406,120.225045068579,17.1661239039173,13.8055555555556
"208",256,"M6","NYCH",42.2382222,17,44,1.03844790584078,-1.01436961692175,29.2268511016977,42.7374541003672,-2,-2,-15.7621615626967,8.35483870967742
"209",258,"G15","ONPG",44.5948889,11,49,1.00999993072982,-1.00358961754068,28.5541760111493,40.0093160645308,203853.439385558,-326.476813552002,87.2512869763748,41.975
"210",259,"S15","NJPT",40.34025,51,15,1.1155672544752,-1.0414555688488,32.7842041708199,65.5816993464052,156984.193879963,1904.38552036885,24.692922857753,9.425
"211",260,"M11","NYCH",42.2382222,21,44,1.02363135178128,-1.00872643157772,31.2415312716593,44.8300820217247,8616072.8666901,19639.0039670079,268.636135156228,92.1159420289855
"212",261,"A13","ONTI",48.4789167,13,NA,1.04521035124212,-1.01674437105194,26.7501738069102,40.1238226510453,92276642.3528882,24346.9854618613,699.170877413131,316.217391304348
"213",262,"T8","MDDB",38.7526111,8,39,1.09874965653916,-1.03721281806539,16.0520476732116,31.3108108108108,28484.2362054964,-472.702554993285,35.2568959858301,26.9692307692308
"214",263,"B3","ONEC",47.6908056,8,40,1.02134762993361,-1.00777280616689,19.619686247424,28.4330708661417,512668079.228611,101010.898331957,1124.84290819804,523.382352941176
"215",264,"I2","ONWH",45.49,8,40,1.03237859245434,-1.01175143557943,18.0486037075317,27.9479166666667,145950424.845654,32955.6978769243,748.080964452382,354.902985074627
"216",265,"F11","ONRO",45.2627778,21,34,0,0,0,21,89598213.2763252,92216.2371897852,532.207673481307,220.678571428571
"217",266,"L9","NYSC",42.5230556,17,54,1.03889890591014,-1.01443551645007,33.3642255254484,49.4347717009533,-2,-2,406.656784218413,-0.615942028985507
"218",267,"J14","NYLV",43.6971944,16,52,1.02564667732003,-1.00940367661999,29.5843962252988,42.7682726974762,-2,-2,-1.64616047542128,8.56756756756757
"219",268,"E14","ONNO",45.4319444,24,27,1.03430469965661,-1.0125917160874,22.2902689845467,36.5574712643678,4178524.55571297,13876.9961474025,168.630700443243,47.3623188405797
"220",269,"B2","ONEC",47.6908056,8,35,1.0445340113439,-1.01615474895493,16.8641551520845,27.9847094801223,6259678.44943109,13791.5586955237,223.115246821578,92.6493506493507
"221",270,"L14","NYSC",42.5230556,35,38,1.12331322106073,-1.04351641590555,30.9463377940173,59.3158567774936,-2,-2,-22.7297996064306,6.07692307692308
"222",271,"M5","NYCH",42.2382222,22,44,1.03956193969791,-1.01442428494726,30.6354072707403,47.8144599303136,-2,-2,-62.5678258759366,3.06410256410256
"223",274,"T7","MDDB",38.7526111,32,47,1.30200196095839,-1.11061636232578,27.4044880025775,57.5595970900951,-2,-2,-52.1337536742331,3.75438596491228
"224",275,"G3","ONPG",44.5948889,13,49,1.04334061655126,-1.01624089624001,29.129040113283,42.3708213944604,1796712051.81365,181078.95776105,1765.28818736879,861.711267605634
"225",276,"A20","ONTI",48.4789167,9,32,1.11326888767696,-1.04013149495487,15.6127462020646,32.6928799149841,20471908.8572463,42491.3625767306,347.489555393504,63.46875
"226",277,"P20","NJHP",41.3128333,41,49,1.04365817201481,-1.01623665945286,43.1600456635398,63.6069321533923,116644.640241673,482.683879109479,69.9388651849361,29.3620689655172
"227",278,"H15","ONDM",44.4933889,13,38,1.08554280307172,-1.03339335003568,25.2944905848671,38.2807971014493,45001.6219693957,-395.351107358514,64.1148677395486,26.5
"228",279,"F8","ONRO",45.2627778,29,31,2.64177662728365,-1.54361865743315,6.16746183206107,32.75,199412400.539066,2931.08100528157,1019.34639561914,419.403225806452
"229",280,"M19","NYCH",42.2382222,11,44,1.04271237771457,-1.0158751079421,26.5010607103932,39.5122345337027,-2,-2,-288.685596647979,0.847826086956522
"230",282,"J14","NYLV",43.6971944,16,49,1.02464175255783,-1.00905027841771,31.6631101397151,45.7187017001546,-2,-2,-6.59025160045819,7.87719298245614
"231",283,"J15","NYLV",43.6971944,17,49,1.02287264651871,-1.00837131135583,31.7634487528239,45.2379687340349,1728831.83399789,6961.52867349803,166.318221015416,50.4692307692308
"232",285,"J3","NYLV",43.6971944,21,48,1.05037450842856,-1.01858182891626,31.1046205168125,51.490411628191,4395046.97287625,-4417.88829545292,272.814973122965,128.362903225806
"233",287,"E9","ONNO",45.4319444,13,NA,1.02095547604801,-1.00785576121611,27.6780981369629,37.6816976127321,30317887.2083069,15385.7140365207,478.034873170544,197.072580645161
"234",288,"I20","ONWH",45.49,11,44,1.05169725167279,-1.01933693372961,23.4824852403574,35.0831295843521,19142.2587404618,-256.978602116516,36.8565618598186,19.5416666666667
"235",289,"B20","ONEC",47.6908056,8,40,1.05275147521086,-1.01900688075129,15.2093866692149,27.7297297297297,176990.934762298,1986.55423823594,47.1056500187467,15.4935897435897
"236",290,"G11","ONPG",44.5948889,21,39,1.04819255614592,-1.01799924491546,27.2170530728832,40.9205718824464,-2,-2,-58.6230036395364,3.51818181818182
"237",291,"L8","NYSC",42.5230556,29,39,1.05963635677911,-1.02120695801346,31.090995302908,52.765211166786,7013.64379077594,-264.557216977337,24.6768168641123,13.8421052631579
"238",293,"S3","NJPT",40.34025,34,42,1.05115759741229,-1.01880090138358,35.0026502851919,57.3225190839695,56657170.5944587,-7165.03024895496,604.350195858613,283.174603174603
"239",294,"G8","ONPG",44.5948889,13,54,1.04088916051731,-1.01487440098826,27.9897173662618,41.2959641255605,7256996.63803869,21457.9385745794,158.970005881634,55.7380952380952
"240",295,"P2","NJHP",41.3128333,11,58,1.03541849490016,-1.01311728990333,36.1304987345765,51.3129584352078,20897992.1936399,44951.0598764641,317.279538036075,84.8295454545455
"241",296,"F20","ONRO",45.2627778,62,9,22.3093208615118,-4.64453653205868,2.66762515595758,66.7916666666667,539328576.905585,296614.521798148,1015.79653333921,387.772151898734
"242",297,"M17","NYCH",42.2382222,16,44,1.06197914145845,-1.02194326463626,26.4506773528381,44.8765008576329,-2,-2,-231.460877726123,1.06976744186047
"243",298,"P5","NJHP",41.3128333,33,39,1.32393101980898,-1.12184379379531,27.8437233589723,57.2219178082192,21552059.1108967,49550.0632990702,306.822653775869,93.7738095238095
"244",299,"G1","ONPG",44.5948889,17,34,1.01929313132998,-1.00692692886661,22.346917200987,33.7405063291139,-2,-2,-84.4313979966414,2.64102564102564
"245",300,"G2","ONPG",44.5948889,17,32,1.5261345286422,-1.19302821785227,14.2458901097223,32.6013986013986,61622273.5931008,65273.789817206,517.021075867727,173
"246",303,"H1","ONDM",44.4933889,16,39,1.04520635408402,-1.01728835802775,22.56751879634,32.6534541336353,80408380.9518346,84548.0769436853,499.902804674138,174.457746478873
"247",304,"B7","ONEC",47.6908056,17,25,1.31896936878171,-1.1054702481359,13.099444327062,32.3156565656566,64316.5286288877,-388.870969781611,62.043188681046,29.8076923076923
"248",305,"H9","ONDM",44.4933889,17,40,1.0491630168308,-1.01821130839678,25.3799408780506,39.197265625,125080361.248565,100296.869907316,713.577010869367,255.963235294118
"249",306,"F4","ONRO",45.2627778,20,34,1.02950559370146,-1.01122507387833,24.340357003928,34.7407407407407,131845.069528746,-1236.98485634258,70.5672931852624,44.1774193548387
"250",307,"P9","NJHP",41.3128333,60,29,1.63587931417542,-1.22991270369102,28.0674611892702,72.4409448818898,303946689.701153,208036.501723161,840.256194566948,341.416666666667
"251",309,"J12","NYLV",43.6971944,29,34,1.20122576673126,-1.07148921316465,26.6467503833338,52.8071646341463,-2,-2,-310.368253968254,0.777777777777778
"252",311,"A11","ONTI",48.4789167,8,55,1.03075769162532,-1.01137158949816,25.684101265082,36.6723163841808,167003136.912076,58357.6742533779,852.615759220262,349.1796875
"253",313,"I17","ONWH",45.49,9,44,1.02055336433351,-1.00760272309225,16.2248394469609,23.1666666666667,1052010160.18226,226613.485369339,1567.44723696479,621.015625
"254",314,"I9","ONWH",45.49,18,30,1.12274898000682,-1.0459145030763,18.8114742906415,33.1048951048951,266270.48837081,-1058.86423855604,153.058842363945,43.8947368421053
"255",315,"J7","NYLV",43.6971944,25,39,1.10541340355255,-1.03869279337124,27.5152979801704,49.389089897022,20231778.4710771,-45383.9245836057,430.383800916267,250.967741935484
"256",316,"P6","NJHP",41.3128333,20,59,1.03759864804082,-1.01420732101928,38.7996165274556,53.0895983522142,472039.855889809,-3462.15314726864,147.255599450535,64.4081632653061
"257",317,"A14","ONTI",48.4789167,21,40,1.12478833323586,-1.04819502058952,25.4074745271122,39.65,99651188.4247014,23331.0636237164,667.697131586854,310.921875
"258",319,"F17","ONRO",45.2627778,23,NA,1.55724501498495,-1.20211798859582,9.00527515930744,27.6551724137931,43015707.3705861,64927.885398051,482.000769644566,144.72972972973
"259",320,"G3","ONPG",44.5948889,24,NA,1.04446087036192,-1.01672970464392,27.8930208760728,42.6078431372549,19674519.098319,19977.2202895261,423.091424570792,163.346153846154
"260",321,"T14","MDDB",38.7526111,59,19,4.3010508321647,-1.96866556051939,11.2329141335325,69.0387596899225,2148164.57085102,-12600.3745593996,283.291111860214,107.852272727273
"261",322,"L4","NYSC",42.5230556,33,34,1.13897705330878,-1.05094642892157,29.8189609745274,53.6637168141593,18524630.3452797,32574.5245167686,335.528201107797,152.273684210526
"262",324,"J13","NYLV",43.6971944,18,49,1.03980627905457,-1.01458853584965,31.7807170422226,48.2628571428571,987159.299067757,-7616.31334114474,165.591410934627,90.0363636363636
"263",325,"A5","ONTI",48.4789167,9,NA,1.02130991345321,-1.00783280231096,29.0354090021445,39.1795580110497,831785.189651728,5216.31165958343,97.0180239986306,30.8863636363636
"264",326,"M14","NYCH",42.2382222,17,49,1.04285517948998,-1.01596439970604,29.8406324841342,43.9845288326301,1164963918.09276,442055.99126204,1593.68091184863,548.391304347826
"265",327,"J19","NYLV",43.6971944,16,49,1.05971802207492,-1.02225846894495,32.0852471131472,47.6390520134228,210149015.268001,220361.051594325,617.732072494536,173.440476190476
"266",329,"P15","NJHP",41.3128333,23,57,1.04985613319327,-1.01840973753636,37.813863033066,57.287059456551,72034.2375970345,-943.418107445117,60.800722796004,35.7966101694915
"267",330,"S6","NJPT",40.34025,28,41,2.49703320287843,-1.53685144622956,12.5858585858586,51.3333333333333,126466.255433547,-582.629470817663,70.4238034910945,40.84375
"268",332,"F19","ONRO",45.2627778,16,NA,1.09426654370151,-1.03347097979964,11.6927374922243,23.4193548387097,8945.0634332051,-195.767228820674,12.2241943845067,15.1929824561403
"269",334,"L3","NYSC",42.5230556,8,59,1.66676969277763,-1.25101889708673,22.8856235110173,51.1954887218045,-2,-2,-172.829570857607,1.38636363636364
"270",335,"L19","NYSC",42.5230556,21,54,1.06574418023042,-1.02444003878084,33.9086923769985,53.6824183460737,29659922.1573787,45251.7634302073,450.453845400641,144.297101449275
"271",336,"F10","ONRO",45.2627778,11,NA,1.05332187768747,-1.01925818380331,12.3991645320197,20.7142857142857,265176.212253931,-3945.38206600433,91.1973338575852,61.1929824561403
"272",340,"P10","NJHP",41.3128333,37,38,1.29127957815581,-1.10448091328177,26.6968619191534,66.5614035087719,144578838.956593,127497.407385853,774.786043521886,234.5
"273",341,"A16","ONTI",48.4789167,9,44,1.01989031562194,-1.00739739718726,23.2018162068876,31.8586723768737,22836155.2776152,21714.581645892,419.033882614355,163.109375
"274",342,"I2","ONWH",45.49,17,NA,1.07504330686576,-1.02810720233915,12.2764795470484,23.5116279069767,36187948.1619,45351.3569927935,512.080899323,163.907692307692
"275",343,"F9","ONRO",45.2627778,21,34,1.34361879887755,-1.12765062993535,19.9099579340678,40.1176470588235,146926464.21788,131234.492439769,727.936461136988,223.796875
"276",344,"M8","NYCH",42.2382222,20,52,1.03543720404305,-1.01297399973672,33.8678110212654,49.27699991812,110053223.53875,111018.561545018,669.483458776629,228.173333333333
"277",345,"G19","ONPG",44.5948889,13,48,2.88012392548493,-1.62167934216496,10.3547345724152,41.3211678832117,-2,-2,489.431438070648,-0.511627906976744
"278",346,"G17","ONPG",44.5948889,17,40,1.07374323714185,-1.02687138237001,17.0709727170067,29.4474474474474,-2,-2,-7.63015078466001,6.16304347826087
"279",348,"E5","ONNO",45.4319444,17,27,1.04137438092624,-1.01474786316591,17.4205269605317,29.8294573643411,-2,-2,477.526109414301,-0.522727272727273
"280",349,"H4","ONDM",44.4933889,21,39,1.02508223978154,-1.00895366997813,27.0341396794951,42.5508947469694,328216676.065752,193142.901643936,817.18764114063,362.987012987013
"281",351,"M17","NYCH",42.2382222,30,59,4.86014392122207,-2.12272222000825,5.3743961352657,38.3333333333333,-2,-2,-98.3279442625646,2.4406779661017
"282",352,"L9","NYSC",42.5230556,30,34,1.20256292701584,-1.07148050746271,18.018833819242,40,6569485590.39529,1788132.99071834,2159.20685295537,673.013157894737
"283",353,"H10","ONDM",44.4933889,16,39,1.19513578002321,-1.07175462040738,22.1097513759025,40.4949494949495,377092209.191052,271908.251112102,1007.04519737106,282.789855072464
"284",354,"J7","NYLV",43.6971944,34,34,1.18180027039422,-1.06574857463875,23.4190840510401,49.4665629860031,46069550.1735381,68719.6978800524,402.896215261223,144.132530120482
"285",355,"L5","NYSC",42.5230556,30,40,1.19461978380078,-1.07006144565697,28.7293191928125,54.9708879184862,-2,-2,-67.2533296545352,3.34545454545455
"286",357,"H11","ONDM",44.4933889,16,45,1.01985098370062,-1.00715655088923,29.2498065863486,43.6193467336683,11104.1032025987,107.825978649803,10.5945814561218,10.8367346938776
"287",359,"M7","NYCH",42.2382222,21,40,1.07997447453857,-1.02897033713917,26.4042729045026,44.9317711922812,25297.7304949549,-25.8065696577362,51.9034582564988,16.8648648648649
"288",361,"H14","ONDM",44.4933889,16,44,1.08044971011806,-1.02991273776775,27.803786446045,44.6006546644845,1067672.58828843,-3376.99999942167,162.643655045764,82.7068965517241
"289",362,"E2","ONNO",45.4319444,17,NA,1.03001500880847,-1.01064035413638,16.6972676444402,27.5434782608696,2141934.64414242,4769.77861068012,144.463784068256,64.9296875
"290",363,"S14","NJPT",40.34025,62,NA,1.25213078105738,-1.07915592079249,20.1371882699247,68.7961165048544,17711983.3676849,39268.3271700268,338.268118180292,86.25
"291",364,"G19","ONPG",44.5948889,14,39,1.24486993279388,-1.08629616011482,21.1481920610383,41.4468085106383,77054719.8504696,4549.50778493407,687.759925785671,291.733333333333
"292",367,"B19","ONEC",47.6908056,17,NA,1.25603688324962,-1.08740914880353,7.31189843277565,19.8787878787879,163286581.322878,53120.9718874027,781.333669168017,339.328125
"293",368,"S12","NJPT",40.34025,49,34,1.2324307349263,-1.0851510996636,30.1446421633313,61.0892018779343,23200793.8796525,-16262.7941209888,500.495103157391,215.885964912281
"294",369,"H10","ONDM",44.4933889,17,44,1.03307580071783,-1.01217726571958,29.5039021566502,43.4099691963036,109632413.210176,118683.98108503,546.807800399371,187.730769230769
"295",370,"H11","ONDM",44.4933889,11,60,1.06582384814282,-1.02498348616472,26.5052095268661,37.7751060820368,680886.031515516,-1542.32830000719,167.259134992433,63.234693877551
"296",371,"S3","NJPT",40.34025,37,49,1.13431305593811,-1.04836522348628,36.0748530032222,64.9780146568954,55457022.2694367,90014.3227973888,385.592429533317,114.900793650794
"297",372,"P5","NJHP",41.3128333,43,35,1.05181500541182,-1.01945311612589,37.1808588745382,59.1104631789404,2141921.07131677,-10023.9536203416,254.059922774629,108.602040816327
"298",373,"F12","ONRO",45.2627778,17,32,1.0351792946051,-1.01304409059455,15.481191885038,25.8461538461538,-2,-2,-5.31897067662172,6.72115384615385
"299",374,"L6","NYSC",42.5230556,16,62,1.01940397495072,-1.00709757163493,34.9474354571557,51.0465509944985,-2,-2,-552.613352162925,0.451612903225806
"300",375,"F13","ONRO",45.2627778,23,16,1.24725019796293,-1.08329433420848,10.5195181703358,29.0869565217391,27684589.4424115,12541.7190721444,451.196147787984,198.146153846154
"301",376,"G13","ONPG",44.5948889,17,44,1.20919672879102,-1.07941732738052,24.6937400301329,44.4954337899543,3483623.30246519,6999.20521285815,185.66231118101,97.3170731707317
"302",377,"J13","NYLV",43.6971944,29,41,1.18457624478165,-1.06746603811087,26.1984344565034,53.1397360036413,1139418.73042688,-7720.98732131946,168.539359895317,95.5762711864407
"303",378,"A1","ONTI",48.4789167,18,43,1.0487238811072,-1.01799439091621,27.9762824896015,43.5454545454545,21678368.8231805,40185.3627248907,383.521882544938,113.789855072464
"304",379,"P3","NJHP",41.3128333,20,45,1.24465690331804,-1.09325325290576,28.6513672706564,52.6881067961165,273820100.882725,-126677.086766518,982.843458537199,551.727272727273
"305",380,"E9","ONNO",45.4319444,16,35,1.07460345526622,-1.02770083067052,21.5511969556052,35.2950819672131,115448234.846633,103263.328913227,700.195065283008,236.085714285714
"306",381,"M3","NYCH",42.2382222,22,44,1.07527291240166,-1.02664652541746,28.1617807533611,49.2659604924134,36574302.4557355,48556.6732405053,439.007788090754,158.035714285714
"307",383,"A2","ONTI",48.4789167,11,50,1.02032566941024,-1.00758082181504,28.1205389379274,37.8872987477639,1364110.88692327,-6878.14747739742,181.517703681226,98.4137931034483
"308",385,"P16","NJHP",41.3128333,23,55,1.04310930002312,-1.01574558859202,36.0057154989032,54.652461297617,39726834.1116659,74834.3485430592,349.364928249933,99.9801587301587
"309",386,"L11","NYSC",42.5230556,65,3,0,0,0,65,30678478.7197205,8184.99445025169,430.342995711879,201.609375
"310",387,"E7","ONNO",45.4319444,3,47,0,0,0,3,NA,NA,NA,NA
"311",388,"I7","ONWH",45.49,63,22,1.02828874095093,-1.01085393745112,44.4404762174177,72.1428571428571,NA,NA,NA,NA
"312",390,"G6","ONPG",44.5948889,8,53,1.03481215476727,-1.01286258957204,23.5011410548287,36.4515841142347,NA,NA,NA,NA
"313",391,"T10","MDDB",38.7526111,30,44,1.11592522151665,-1.04294974063514,32.6249353191092,58.6885245901639,NA,NA,NA,NA
"314",392,"H13","ONDM",44.4933889,13,50,1.06440425365982,-1.023412269779,27.1195007384858,47.4956663735712,NA,NA,NA,NA
"315",394,"I9","ONWH",45.49,17,20,1.13536946176471,-1.04845469306007,11.1353190167549,25.6432926829268,NA,NA,NA,NA
"316",395,"G6","ONPG",44.5948889,11,48,1.0182990977278,-1.00674632507675,26.6469937109204,36.0448861814684,NA,NA,NA,NA
"317",397,"E20","ONNO",45.4319444,8,35,1.03099520329628,-1.01112275025021,17.2230908347281,26.7147335423197,NA,NA,NA,NA
"318",399,"H5","ONDM",44.4933889,13,48,1.04508563326746,-1.01657368167654,25.2165559313293,38.6226462465478,NA,NA,NA,NA
"319",400,"E8","ONNO",45.4319444,11,49,1.07648982998157,-1.0285798690058,25.626341517661,38.1604375569736,NA,NA,NA,NA
"320",402,"P10","NJHP",41.3128333,43,28,1.07738937540357,-1.02813504998595,29.4047783915148,55.1230916030534,NA,NA,NA,NA
"321",403,"H18","ONDM",44.4933889,14,50,1.05281921208529,-1.01892210534369,26.7457426019703,43.3503752345216,NA,NA,NA,NA
"322",404,"B8","ONEC",47.6908056,8,35,1.02884365699468,-1.01046789803424,17.5064542257834,28.4336468129572,NA,NA,NA,NA
"323",405,"S14","NJPT",40.34025,49,NA,1.01850920892325,-1.0068502428816,50.7330733718635,72.5888077858881,NA,NA,NA,NA
"324",406,"S7","NJPT",40.34025,41,38,1.11414417623206,-1.04058199782458,32.2247513627028,60.0129310344828,NA,NA,NA,NA
"325",407,"E13","ONNO",45.4319444,9,44,1.0181836857064,-1.00659902857551,23.7384965373991,33.7952047952048,NA,NA,NA,NA
"326",408,"T10","MDDB",38.7526111,37,48,1.11764093942374,-1.04320375598918,35.8786783161048,62.2121771217712,NA,NA,NA,NA
"327",410,"F10","ONRO",45.2627778,23,44,1.04527756024469,-1.01622309192429,29.2166873794378,49.9055159672737,NA,NA,NA,NA
"328",411,"T6","MDDB",38.7526111,17,62,1.06284950147229,-1.02291917035138,36.8943570807169,56.9725526075023,NA,NA,NA,NA
"329",412,"F6","ONRO",45.2627778,28,34,0,0,0,28,NA,NA,NA,NA
"330",413,"E2","ONNO",45.4319444,18,43,1.01625689824327,-1.00618055765888,25.5380096612996,35.5641025641026,NA,NA,NA,NA
"331",414,"H19","ONDM",44.4933889,13,39,1.03875174450134,-1.01425696933382,24.7691029191022,37.6958174904943,NA,NA,NA,NA
"332",415,"F5","ONRO",45.2627778,11,49,1.04435725251836,-1.0164558980375,26.014694634833,37.7085334318434,NA,NA,NA,NA
